UserId,AverageGenre1,AverageGenre2,MyAverageGenre1,MyAverageGenre2,AverageDirector,MyAverageDirector,Clicks,AverageRating,MyAverageRating,FuturePredictedGenre
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Rosanna Arquette,Christopher McDonald,124,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Buddy Bregman,Finola Hughes,118,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Agnieszka Holland,Dan Ireland,138,2.52,2.46,Musical
7865dc03-d371-4a17-88cc-7ba0103a1941,Thriller,News,Mystery,Horror,Robin Givens,Pernilla August,156,2.52,2.46,Mystery
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Richard Berry,Erich von Stroheim,117,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Jason Marsden,Danielle Fishel,133,2.52,2.46,Animation
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Robert Benton,Gavin Hood,139,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Crime,Action,Comedy,RealityTv,Jeff Lieberman,Dennis Rodman,156,2.52,2.46,Comedy
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Dev Anand,Dyan Cannon,149,2.52,2.46,History
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Chris Marker,Kathryn Bigelow,133,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Jim Jarmusch,Russ Meyer,160,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,SciFi,Documentary,Adventure,History,Todd Solondz,Stephen Baldwin,113,2.52,2.46,Action
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Joseph-Louis Mundwiller,Douglas F. O'Neons,133,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Terence Hill,Elemér Ragályi,159,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Catherine McCormack,Scott Wiper,119,2.52,2.46,Adventure
7865dc03-d371-4a17-88cc-7ba0103a1941,Music,Thriller,Sport,FilmNoir,Mitch Davis,John McDermott,139,2.52,2.46,Sport
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Hark Bohm,Marina Abramovic,160,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Ricardo Cortez,Marcel Aboulker,124,2.52,2.46,SciFi
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Michael Caton-Jones,John Gielgud,150,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,War,News,Comedy,Sophie Marceau,Paul Chart,133,2.52,2.46,News
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Davron Abdullayev,Robert Loggia,146,2.52,2.46,Thriller
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Ron Shelton,Robert Downey Sr.,113,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,John Landis,Des McAnuff,142,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Romance,Action,Animation,Mystery,Kristina Trirogoff,Joshua Jackson,123,2.52,2.46,Biography
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Ben Stiller,Richard Crudo,159,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Jocelyn M. Ajami,Salah Abouseif,141,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Ginger Lynn,Agnieszka Holland,114,2.52,2.46,Animation
7865dc03-d371-4a17-88cc-7ba0103a1941,SciFi,Thriller,Family,Animation,Caroline Thompson,Aleksey Korenev,137,2.52,2.46,Family
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Edward Peghin,Maria Grazia Cucinotta,142,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Félix de Pomés,Phil Judd,140,2.52,2.46,Action
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Gil Bellows,William Devane,149,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Animation,Action,Musical,Animation,Brian Koppelman,Mike Newell,147,2.52,2.46,Musical
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Jeff Lieberman,Hany Abu-Assad,158,2.52,2.46,Thriller
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Mauro Bolognini,James Cagney,149,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Gilbert M. 'Broncho Billy' Anderson,Jeremy Stein,138,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,War,Crime,Musical,War,Ramon Novarro,Arthur J. Ornitz,144,2.52,2.46,Biography
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Nina Hartley,William Katt,126,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Mikael Salomon,Hark Bohm,126,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Rao C.S.R.,Henri Decaë,158,2.52,2.46,Adventure
7865dc03-d371-4a17-88cc-7ba0103a1941,War,Fantasy,War,Romance,Nan Triveni Achnas,Josh Ackerman,149,2.52,2.46,War
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Charles Martin Smith,Bruce Abbott,118,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,George Lucas,John Waters,158,2.52,2.46,FilmNoir
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Michael Ballhaus,Tom Sito,118,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Comedy,Adult,Western,Western,Ricardo Franco,Reto Salimbeni,117,2.52,2.46,Western
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Franco Abussi,Mirlan Abdykalykov,156,2.52,2.46,News
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Alex Cox,Angelina Jolie,112,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Luis Buñuel,Edward Lachman,143,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Action,Sport,Thriller,Fantasy,Gary Farmer,Joel Schumacher,156,2.52,2.46,Musical
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Mel Ferrer,Asia Argento,146,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Elfi Mikesch,Gilda de Abreu,133,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Dodo Abashidze,Alberto Basail,149,2.52,2.46,Musical
7865dc03-d371-4a17-88cc-7ba0103a1941,Musical,RealityTv,Romance,Animation,Marc Allégret,Roger Spottiswoode,112,2.52,2.46,Romance
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Charles Siebert,Subba Rao B.A.,139,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Reto Salimbeni,Elpidia Carrillo,131,2.52,2.46,Documentary
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Michael Paré,Laurent Achard,111,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Adult,Adult,Action,Sport,Khwaja Ahmad Abbas,Lorraine Bracco,121,2.52,2.46,Action
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Elfi Mikesch,Bruce Paltrow,140,2.52,2.46,Action
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Adrian G. Griffiths,Carlos Salces,129,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Amanda Bearse,Daphne Zuniga,148,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Fantasy,Biography,Musical,Thriller,Adam Scott,Phil Judd,130,2.52,2.46,Romance
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,John Woo,Timothy Hutton,125,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Kyle Secor,Jon Abrahams,159,2.52,2.46,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Comedy,Drama,Comedy,Hector Babenco,Yash Chopra,157,2.52,2.46,Western
7865dc03-d371-4a17-88cc-7ba0103a1941,SciFi,News,Family,Family,John Stockwell,Adam Goldberg,129,2.52,2.46,Family
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Joe Johnston,Richard Grieco,150,2.52,2.44,SciFi
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Mike Newell,Alexandre Arcady,129,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Haskell Wexler,Mike Nichols,119,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,FilmNoir,SciFi,War,Crime,Angie Harmon,Willy Goldberger,160,2.52,2.44,Comedy
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Gianni Lepre,Don Ameche,137,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Kim Raver,Mili Avital,132,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Lisa Abbatiello,Derwin Abrahams,147,2.52,2.44,History
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Music,Crime,Biography,Action,Gaby Hoffmann,Ernesto McCausland,139,2.52,2.44,Biography
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Péter Politzer,Jean-Marc Félio,124,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Jean-Pierre Mocky,Doris Roberts,152,2.52,2.44,Horror
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,David Lean,Charles Hawtrey,135,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,News,Western,Musical,Crime,Rao C.S.R.,Dyan Cannon,137,2.52,2.44,Musical
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Robert Duncan McNeill,Arthur J. Ornitz,122,2.52,2.44,Family
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Tim Matheson,Josh Hopkins,144,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Narasa Raju D.V.,Fatin Abdulwahhab,135,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Thriller,Fantasy,War,History,Sven Nykvist,Franka Potente,119,2.52,2.44,Mystery
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Giancarlo Zagni,Dean Stockwell,115,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Dan Ireland,Jovan Acin,128,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Dana Kaproff,Claude Accursi,114,2.52,2.44,Music
8f27e002-d3e5-439f-a601-ea2a39f34ad8,SciFi,Musical,History,Drama,Robert Ellis,Katt Shea,123,2.52,2.44,History
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Mariska Hargitay,Matthew Harrison,127,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Michael Bay,Paul Schrader,152,2.52,2.44,Adult
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Sergio Leone,Paul Newman,114,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Thriller,History,Animation,Adult,Byron Haskin,Rupert Graves,142,2.52,2.44,Animation
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Irma Achten,Federico Marsicano,124,2.52,2.44,Crime
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Sean Astin,Josh Hopkins,118,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Richard Linklater,William Olsen,142,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Music,Adventure,Animation,Drama,Alberto Basail,Barry Watson,159,2.52,2.44,SciFi
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,George Roy Hill,John Abraham,150,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Paul Guilfoyle,Peter Weller,112,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Per Aabel,Bruce Paltrow,147,2.52,2.44,Biography
8f27e002-d3e5-439f-a601-ea2a39f34ad8,News,Adventure,Music,Adventure,Jean-Marc Barr,Adrian Lyne,137,2.52,2.44,Music
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Mädchen Amick,Robert Aldrich,142,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Yaël Abecassis,Pedro Almodóvar,126,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Rae Dawn Chong,George C. Scott,128,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,War,Fantasy,SciFi,Crime,Kevin Dobson,Edward D. Wood Jr.,142,2.52,2.44,SciFi
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Bobcat Goldthwait,Kathleen Quinlan,142,2.52,2.44,Musical
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Yrjö Aaltonen,Nigel Bennett,115,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Askhab Abakarov,John Frankenheimer,127,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Action,Action,Adventure,SciFi,Nicolas Gessner,Eric A. Pot,128,2.52,2.44,RealityTv
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Michael Rapaport,Tamasaburô Bandô,133,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Hans Abramson,Rosanna Arquette,118,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Todd Solondz,Félix de Pomés,157,2.52,2.44,Comedy
8f27e002-d3e5-439f-a601-ea2a39f34ad8,History,RealityTv,Mystery,Music,Yrjö Aaltonen,Joey Lauren Adams,149,2.52,2.44,Mystery
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Don Ackerman,Jim Jarmusch,140,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Jean-Levi Mahamuohd,Samuel Fuller,138,2.52,2.44,Musical
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Barry Ackroyd,James Cagney,154,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Music,Mystery,FilmNoir,Animation,Mariann Aalda,Irma Achten,140,2.52,2.44,FilmNoir
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Ron Jeremy,David Achkar,113,2.52,2.44,Sport
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Hark Tsui,Colin Hanks,155,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Ashley Judd,Ernst Winar,153,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Documentary,RealityTv,Adult,FilmNoir,Dmitriy Zaytsev,Judith Benezra,123,2.52,2.44,Musical
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Arthur Crabtree,Sam Waterston,140,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,William Katt,Lamberto Bava,151,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Armin Mueller-Stahl,Pierre Schoendoerffer,158,2.52,2.44,News
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Adult,Fantasy,Family,Sport,Aleksey Korenev,Joe Johnston,158,2.52,2.44,Family
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Robert Bolt,Marlon Brando,146,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Jim Jarmusch,Vadim Abdrashitov,116,2.52,2.44,Fantasy
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Jon Turteltaub,Peter Ustinov,127,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Adventure,Romance,News,Action,Lawrence Sher,Saul Rubinek,113,2.52,2.44,News
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Nicolas Roeg,John Boorman,144,2.52,2.44,Family
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Benjamin H. Kline,Éric Rohmer,127,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Edward Lachman,Yash Chopra,134,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Mystery,Comedy,Romance,Documentary,Gaby Hoffmann,David Ogden Stiers,150,2.52,2.44,Biography
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Wim Wenders,Marianne Jean-Baptiste,144,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Michael Biehn,Paul Lazarus,143,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Jean Abeillé,Heinrich Gärtner,148,2.52,2.44,Thriller
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Musical,Fantasy,Family,FilmNoir,Julie Strain,Alexander Abela,119,2.52,2.44,Family
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Emil Berna,Howard Duff,133,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Federico Marsicano,Jesse Vint,114,2.52,2.44,War
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Mike Figgis,Gregg Araki,135,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Adventure,Mystery,Thriller,Musical,Mohamed Abbazi,Martha Coolidge,112,2.52,2.44,Thriller
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Tim Hunter,Lizzie Borden,150,2.52,2.44,SciFi
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Vikramaditya Motwane,Václav Táborsky,114,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Rob LaBelle,Yancy Butler,160,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Thriller,Horror,Sport,RealityTv,Armondo Linus Acosta,Guy Pearce,135,2.52,2.44,Adult
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Robby Benson,Alejandro Agresti,148,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Todd Haynes,Ed Harris,160,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Comedy,Drama,Comedy,Herbert Ross,Agnieszka Holland,124,2.52,2.44,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Drama,Action,Action,Michael Zens,Walter Hill,112,2.52,2.44,Action
050e64c1-8cdd-4102-b703-125ff56652e1,Drama,Comedy,Drama,Comedy,Christopher Swartout,Leo Hurwitz,189,2.52,2.46,Family
050e64c1-8cdd-4102-b703-125ff56652e1,Drama,Comedy,Drama,Comedy,Don McKellar,Péter Politzer,220,2.52,2.46,Drama
050e64c1-8cdd-4102-b703-125ff56652e1,Drama,Comedy,Drama,Comedy,Fred Durst,Dodo Abashidze,182,2.52,2.46,Drama
050e64c1-8cdd-4102-b703-125ff56652e1,Horror,Crime,Comedy,Fantasy,Michael B. Silver,Theo Lingen,185,2.52,2.46,Horror
050e64c1-8cdd-4102-b703-125ff56652e1,Drama,Comedy,Drama,Comedy,Marcel Aboulker,José María Beltrán,178,2.52,2.46,Drama
050e64c1-8cdd-4102-b703-125ff56652e1,Drama,Comedy,Drama,Comedy,Jeff Lieberman,Andrés Aberasturi,202,2.52,2.46,Drama
050e64c1-8cdd-4102-b703-125ff56652e1,Drama,Comedy,Drama,Comedy,Majid Majidi,John Ford,200,2.52,2.46,Fantasy
050e64c1-8cdd-4102-b703-125ff56652e1,Action,RealityTv,Musical,News,Nan Triveni Achnas,Paul McGann,194,2.52,2.46,Musical
050e64c1-8cdd-4102-b703-125ff56652e1,Drama,Comedy,Drama,Comedy,Albert Abril,Paul Abascal,197,2.52,2.46,Drama
050e64c1-8cdd-4102-b703-125ff56652e1,Drama,Comedy,Drama,Comedy,Lorraine Bracco,Clint Eastwood,198,2.52,2.46,FilmNoir
050e64c1-8cdd-4102-b703-125ff56652e1,Drama,Comedy,Drama,Comedy,Irving Allen,Charles Dance,177,2.52,2.46,Drama
050e64c1-8cdd-4102-b703-125ff56652e1,Sport,Thriller,Comedy,Documentary,John McDermott,Jeff Lieberman,206,2.52,2.46,Comedy
050e64c1-8cdd-4102-b703-125ff56652e1,Drama,Comedy,Drama,Comedy,Andrzej Bartkowiak,Pierre Schoendoerffer,196,2.52,2.46,RealityTv
050e64c1-8cdd-4102-b703-125ff56652e1,Drama,Comedy,Drama,Comedy,James Cagney,Tom DiCillo,195,2.52,2.46,Drama
050e64c1-8cdd-4102-b703-125ff56652e1,Drama,Comedy,Drama,Comedy,Ana Belén,Heinz Schnackertz,193,2.52,2.46,Drama
050e64c1-8cdd-4102-b703-125ff56652e1,War,Family,Documentary,Horror,Murilo Salles,Lindsay Anderson,186,2.52,2.46,Thriller
050e64c1-8cdd-4102-b703-125ff56652e1,Drama,Comedy,Drama,Comedy,Chris Marker,José Ferrer,184,2.52,2.46,Drama
050e64c1-8cdd-4102-b703-125ff56652e1,Drama,Comedy,Drama,Comedy,Brian Tufano,Leonard Nimoy,213,2.52,2.46,Drama
050e64c1-8cdd-4102-b703-125ff56652e1,Drama,Comedy,Drama,Comedy,Bernt Amadeus Capra,Frank Abe,216,2.52,2.46,Fantasy
050e64c1-8cdd-4102-b703-125ff56652e1,Thriller,Adult,SciFi,Thriller,Joram Lürsen,Alan Arkin,198,2.52,2.46,SciFi
050e64c1-8cdd-4102-b703-125ff56652e1,Drama,Comedy,Drama,Comedy,Joely Fisher,Hank Mann,213,2.52,2.46,Drama
050e64c1-8cdd-4102-b703-125ff56652e1,Drama,Comedy,Drama,Comedy,Dodo Abashidze,Richard Grieco,212,2.52,2.46,Sport
050e64c1-8cdd-4102-b703-125ff56652e1,Drama,Comedy,Drama,Comedy,Laurent Herbiet,William Olsen,196,2.52,2.46,Drama
050e64c1-8cdd-4102-b703-125ff56652e1,Romance,Romance,Fantasy,Fantasy,Gabriela Acher,Marcel Achard,188,2.52,2.46,Fantasy
050e64c1-8cdd-4102-b703-125ff56652e1,Drama,Comedy,Drama,Comedy,Ken Tipton,Matthew Modine,181,2.52,2.46,Thriller
050e64c1-8cdd-4102-b703-125ff56652e1,Drama,Comedy,Drama,Comedy,João Abel Aboim,Mel Ferrer,198,2.52,2.46,Drama
050e64c1-8cdd-4102-b703-125ff56652e1,Drama,Comedy,Drama,Comedy,Richard Conte,Paolo Genovese,173,2.52,2.46,Drama
050e64c1-8cdd-4102-b703-125ff56652e1,Family,Mystery,RealityTv,Adult,Roman Polanski,John Lvoff,208,2.52,2.46,Action
050e64c1-8cdd-4102-b703-125ff56652e1,Drama,Comedy,Drama,Comedy,Kathleen Quinlan,Marc Allégret,176,2.52,2.46,Drama
050e64c1-8cdd-4102-b703-125ff56652e1,Drama,Comedy,Drama,Comedy,Brent Spiner,Bror Abelli,213,2.52,2.46,Drama
050e64c1-8cdd-4102-b703-125ff56652e1,Drama,Comedy,Drama,Comedy,Robert Zemeckis,Udayan Prasad,200,2.52,2.46,Adventure
050e64c1-8cdd-4102-b703-125ff56652e1,RealityTv,FilmNoir,Romance,Biography,Chris O'Donnell,Jack Klugman,219,2.52,2.46,Romance
050e64c1-8cdd-4102-b703-125ff56652e1,Drama,Comedy,Drama,Comedy,Sergei Eisenstein,Rao C.S.R.,206,2.52,2.46,Drama
050e64c1-8cdd-4102-b703-125ff56652e1,Drama,Comedy,Drama,Comedy,Christopher Bradley,Aktan Arym Kubat,213,2.52,2.46,Drama
050e64c1-8cdd-4102-b703-125ff56652e1,Drama,Comedy,Drama,Comedy,Robert Conrad,Mary Woronov,207,2.52,2.46,Drama
050e64c1-8cdd-4102-b703-125ff56652e1,War,Music,Western,Drama,Emilio Estevez,Jonathan Brandis,179,2.52,2.46,Western
050e64c1-8cdd-4102-b703-125ff56652e1,Drama,Comedy,Drama,Comedy,Paula Abramovich,William Lubtchansky,191,2.52,2.46,SciFi
050e64c1-8cdd-4102-b703-125ff56652e1,Drama,Comedy,Drama,Comedy,Chad Lowe,Charles Dance,207,2.52,2.46,Drama
