UserId,AverageRuntime,MyAverageRuntime,AverageWatchLaterMoviesRuntime,MyAverageWatchLaterMoviesRuntime,AverageMovieClicks,MyMovieClicks,FuturePredictedRuntime
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,81,120,65,864,53,41,137
051d7ffb-14a6-4837-9c14-90c478d77c78,58,170,111,408,64,18,85
d84e31f9-caaf-45ea-a800-9322f715d648,86,67,728,321,83,63,80
d84e31f9-caaf-45ea-a800-9322f715d648,100,92,885,806,64,86,90
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,89,87,9,759,79,51,137
395e3f78-f527-434b-a285-8cb7d6c9859a,115,125,173,69,40,46,87
395e3f78-f527-434b-a285-8cb7d6c9859a,87,95,589,249,35,1,155
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,90,48,64,581,31,55,95
d84e31f9-caaf-45ea-a800-9322f715d648,104,84,675,383,68,2,93
395e3f78-f527-434b-a285-8cb7d6c9859a,75,94,737,857,95,87,80
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,106,97,871,894,82,44,270
bda79ecd-904e-4928-8ce4-e5c53cc98110,50,102,712,778,35,61,90
816925f2-1a84-4f5e-8f68-9bb61e47a831,105,131,784,477,87,66,92
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,91,99,426,946,25,26,103
051d7ffb-14a6-4837-9c14-90c478d77c78,85,112,215,706,98,96,103
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,110,95,78,758,37,58,82
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,117,76,805,35,8,88,86
d84e31f9-caaf-45ea-a800-9322f715d648,84,93,739,308,96,20,80
3c176379-742c-4534-91e4-addf71b44cee,104,103,192,79,19,23,66
d32a4b9b-ce56-4739-a066-fd1870f0db5e,94,75,226,72,6,34,78
cb9a5e24-f2d6-4aef-b519-34286e9753fb,60,87,300,196,93,56,115
8f27e002-d3e5-439f-a601-ea2a39f34ad8,92,105,719,665,54,27,95
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,96,100,584,703,78,11,72
2f2edd26-2309-446f-a501-efd4ff95698c,95,62,610,224,31,2,54
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,87,93,79,335,58,34,87
051d7ffb-14a6-4837-9c14-90c478d77c78,105,65,428,704,38,14,100
968630e1-f235-4d48-a6a2-e14828e24ec5,81,109,207,117,25,39,87
a3cf3f05-d647-4112-8f5f-6ad667453e96,59,80,706,310,86,81,58
a3cf3f05-d647-4112-8f5f-6ad667453e96,91,66,892,396,94,90,50
cb9a5e24-f2d6-4aef-b519-34286e9753fb,79,121,118,11,51,92,82
051d7ffb-14a6-4837-9c14-90c478d77c78,145,74,36,573,11,34,88
395e3f78-f527-434b-a285-8cb7d6c9859a,85,95,226,260,58,27,100
cb9a5e24-f2d6-4aef-b519-34286e9753fb,96,92,763,978,99,61,107
bda79ecd-904e-4928-8ce4-e5c53cc98110,70,88,994,396,74,37,99
968630e1-f235-4d48-a6a2-e14828e24ec5,101,76,931,135,12,48,129
395e3f78-f527-434b-a285-8cb7d6c9859a,72,90,135,917,58,35,93
7865dc03-d371-4a17-88cc-7ba0103a1941,77,71,75,302,36,67,258
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,83,200,237,979,72,52,76
7865dc03-d371-4a17-88cc-7ba0103a1941,94,73,737,876,94,0,71
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,89,100,304,284,80,27,116
7865dc03-d371-4a17-88cc-7ba0103a1941,71,82,523,537,77,17,94
968630e1-f235-4d48-a6a2-e14828e24ec5,105,84,746,378,3,33,75
8f27e002-d3e5-439f-a601-ea2a39f34ad8,118,95,22,392,55,57,77
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,101,95,405,701,58,98,84
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,84,90,482,953,1,2,95
d32a4b9b-ce56-4739-a066-fd1870f0db5e,78,95,572,388,42,49,82
bda79ecd-904e-4928-8ce4-e5c53cc98110,73,96,18,945,3,53,95
bda79ecd-904e-4928-8ce4-e5c53cc98110,154,92,443,32,48,21,95
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,116,140,671,208,71,29,85
051d7ffb-14a6-4837-9c14-90c478d77c78,81,97,929,546,20,50,71
4a8b4a64-5dc3-4e33-a858-09a96518a389,112,50,740,871,26,13,93
051d7ffb-14a6-4837-9c14-90c478d77c78,64,78,552,336,28,27,88
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,90,95,855,62,45,23,123
2f2edd26-2309-446f-a501-efd4ff95698c,71,93,15,724,35,57,104
d32a4b9b-ce56-4739-a066-fd1870f0db5e,81,99,553,652,41,60,108
968630e1-f235-4d48-a6a2-e14828e24ec5,89,85,357,852,62,85,90
2f2edd26-2309-446f-a501-efd4ff95698c,76,99,392,221,93,5,103
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,84,71,483,423,48,20,106
8f27e002-d3e5-439f-a601-ea2a39f34ad8,87,80,747,698,54,20,90
2f2edd26-2309-446f-a501-efd4ff95698c,106,72,439,749,57,24,99
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,92,81,364,182,81,80,81
cb9a5e24-f2d6-4aef-b519-34286e9753fb,70,167,509,710,29,98,96
bda79ecd-904e-4928-8ce4-e5c53cc98110,79,99,831,882,51,80,91
bda79ecd-904e-4928-8ce4-e5c53cc98110,90,98,338,604,85,44,87
d32a4b9b-ce56-4739-a066-fd1870f0db5e,49,66,85,870,44,23,98
8f27e002-d3e5-439f-a601-ea2a39f34ad8,57,125,174,434,58,97,89
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,53,75,628,138,10,96,106
4a8b4a64-5dc3-4e33-a858-09a96518a389,69,92,76,502,19,95,82
bda79ecd-904e-4928-8ce4-e5c53cc98110,91,71,725,497,93,62,86
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,124,83,305,9,64,27,95
050e64c1-8cdd-4102-b703-125ff56652e1,100,118,869,980,83,61,99
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,234,80,870,943,49,4,118
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,70,91,703,581,92,7,80
395e3f78-f527-434b-a285-8cb7d6c9859a,91,104,893,201,97,22,80
395e3f78-f527-434b-a285-8cb7d6c9859a,111,93,334,397,82,48,105
8f27e002-d3e5-439f-a601-ea2a39f34ad8,60,90,655,649,3,68,95
050e64c1-8cdd-4102-b703-125ff56652e1,85,74,66,569,13,62,87
d32a4b9b-ce56-4739-a066-fd1870f0db5e,80,45,549,281,75,97,164
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,85,85,890,409,77,85,111
d32a4b9b-ce56-4739-a066-fd1870f0db5e,120,90,643,724,19,78,101
3c176379-742c-4534-91e4-addf71b44cee,100,169,914,10,31,32,91
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,95,140,404,723,33,83,91
051d7ffb-14a6-4837-9c14-90c478d77c78,100,103,335,799,46,20,124
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,87,95,623,526,96,78,118
7865dc03-d371-4a17-88cc-7ba0103a1941,129,76,158,819,71,87,93
8f27e002-d3e5-439f-a601-ea2a39f34ad8,107,88,912,783,51,34,100
050e64c1-8cdd-4102-b703-125ff56652e1,94,133,460,859,54,26,86
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,113,135,147,930,2,0,66
3c176379-742c-4534-91e4-addf71b44cee,53,115,114,601,90,77,75
a3cf3f05-d647-4112-8f5f-6ad667453e96,105,90,209,767,64,80,82
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,89,90,28,566,63,23,73
968630e1-f235-4d48-a6a2-e14828e24ec5,85,88,227,90,87,14,80
968630e1-f235-4d48-a6a2-e14828e24ec5,85,81,610,204,30,96,163
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,69,84,485,190,51,97,153
8f27e002-d3e5-439f-a601-ea2a39f34ad8,85,88,750,612,49,85,78
395e3f78-f527-434b-a285-8cb7d6c9859a,72,95,759,538,6,86,92
050e64c1-8cdd-4102-b703-125ff56652e1,81,120,956,166,87,92,95
968630e1-f235-4d48-a6a2-e14828e24ec5,86,81,396,658,8,74,105
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,105,97,943,24,81,8,90
bda79ecd-904e-4928-8ce4-e5c53cc98110,102,102,528,284,88,65,97
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,84,90,529,578,31,79,110
395e3f78-f527-434b-a285-8cb7d6c9859a,87,52,186,728,90,81,90
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,105,55,809,51,88,67,91
a3cf3f05-d647-4112-8f5f-6ad667453e96,114,95,352,504,77,90,92
d32a4b9b-ce56-4739-a066-fd1870f0db5e,48,90,762,771,39,78,99
2f2edd26-2309-446f-a501-efd4ff95698c,93,140,538,121,47,92,116
7865dc03-d371-4a17-88cc-7ba0103a1941,95,91,819,283,68,93,81
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,73,75,310,137,69,8,118
8f27e002-d3e5-439f-a601-ea2a39f34ad8,81,53,946,294,21,33,49
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,120,116,599,573,28,61,100
cb9a5e24-f2d6-4aef-b519-34286e9753fb,55,70,687,209,90,51,80
816925f2-1a84-4f5e-8f68-9bb61e47a831,86,76,414,722,70,6,80
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,125,111,999,933,44,55,60
a3cf3f05-d647-4112-8f5f-6ad667453e96,78,67,319,389,49,77,94
cb9a5e24-f2d6-4aef-b519-34286e9753fb,102,95,435,578,77,4,78
cb9a5e24-f2d6-4aef-b519-34286e9753fb,82,54,580,958,86,65,86
7865dc03-d371-4a17-88cc-7ba0103a1941,90,88,458,35,83,99,147
a3cf3f05-d647-4112-8f5f-6ad667453e96,93,78,545,202,40,1,104
050e64c1-8cdd-4102-b703-125ff56652e1,97,106,183,42,73,71,104
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,70,88,8,955,41,14,90
cb9a5e24-f2d6-4aef-b519-34286e9753fb,102,95,618,669,47,76,80
3c176379-742c-4534-91e4-addf71b44cee,145,180,977,397,51,28,116
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,110,96,887,789,27,84,93
050e64c1-8cdd-4102-b703-125ff56652e1,80,86,874,447,62,14,104
bda79ecd-904e-4928-8ce4-e5c53cc98110,106,90,909,523,39,80,98
bda79ecd-904e-4928-8ce4-e5c53cc98110,103,60,91,83,79,30,109
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,85,95,754,45,95,50,90
bda79ecd-904e-4928-8ce4-e5c53cc98110,48,90,796,39,89,74,105
2f2edd26-2309-446f-a501-efd4ff95698c,94,100,39,642,23,91,84
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,96,100,797,153,21,18,56
a3cf3f05-d647-4112-8f5f-6ad667453e96,159,99,454,188,23,9,70
4a8b4a64-5dc3-4e33-a858-09a96518a389,85,65,431,768,52,29,94
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,80,114,814,157,93,30,105
816925f2-1a84-4f5e-8f68-9bb61e47a831,70,90,272,717,44,50,65
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,84,70,601,731,56,70,160
cb9a5e24-f2d6-4aef-b519-34286e9753fb,96,124,369,950,66,98,89
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,85,105,663,979,0,11,112
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,104,98,588,915,49,84,94
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,99,97,664,501,67,61,73
051d7ffb-14a6-4837-9c14-90c478d77c78,105,85,819,554,52,80,58
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,90,93,761,881,32,56,94
050e64c1-8cdd-4102-b703-125ff56652e1,90,102,683,555,61,33,106
cb9a5e24-f2d6-4aef-b519-34286e9753fb,95,80,25,53,36,29,82
bda79ecd-904e-4928-8ce4-e5c53cc98110,89,99,689,845,20,48,89
051d7ffb-14a6-4837-9c14-90c478d77c78,75,73,165,27,0,56,106
8f27e002-d3e5-439f-a601-ea2a39f34ad8,75,94,999,871,38,85,96
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,94,128,807,803,73,97,80
a3cf3f05-d647-4112-8f5f-6ad667453e96,79,95,872,323,37,71,98
bda79ecd-904e-4928-8ce4-e5c53cc98110,88,72,372,51,4,2,112
d32a4b9b-ce56-4739-a066-fd1870f0db5e,68,100,839,819,8,53,98
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,104,71,720,869,15,0,94
7865dc03-d371-4a17-88cc-7ba0103a1941,86,85,869,250,41,4,78
8f27e002-d3e5-439f-a601-ea2a39f34ad8,79,84,565,724,21,87,112
2f2edd26-2309-446f-a501-efd4ff95698c,91,101,49,41,31,25,55
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,89,116,321,541,47,33,83
d32a4b9b-ce56-4739-a066-fd1870f0db5e,48,155,129,958,7,52,104
968630e1-f235-4d48-a6a2-e14828e24ec5,92,90,426,409,73,81,87
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,107,90,615,531,59,12,94
7865dc03-d371-4a17-88cc-7ba0103a1941,92,90,706,171,19,56,98
968630e1-f235-4d48-a6a2-e14828e24ec5,158,162,61,501,42,43,76
7865dc03-d371-4a17-88cc-7ba0103a1941,87,78,368,680,66,90,69
051d7ffb-14a6-4837-9c14-90c478d77c78,95,133,693,739,66,70,67
bda79ecd-904e-4928-8ce4-e5c53cc98110,98,94,885,733,48,63,126
bda79ecd-904e-4928-8ce4-e5c53cc98110,111,93,954,110,20,9,84
8f27e002-d3e5-439f-a601-ea2a39f34ad8,61,92,870,81,28,97,66
395e3f78-f527-434b-a285-8cb7d6c9859a,100,81,337,542,43,43,89
968630e1-f235-4d48-a6a2-e14828e24ec5,118,90,448,376,9,94,50
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,95,85,424,505,36,0,50
051d7ffb-14a6-4837-9c14-90c478d77c78,75,81,852,612,24,74,80
4a8b4a64-5dc3-4e33-a858-09a96518a389,91,54,842,677,28,50,72
968630e1-f235-4d48-a6a2-e14828e24ec5,83,90,640,384,29,10,108
d32a4b9b-ce56-4739-a066-fd1870f0db5e,112,95,1,419,93,69,154
2f2edd26-2309-446f-a501-efd4ff95698c,75,90,38,71,15,85,60
816925f2-1a84-4f5e-8f68-9bb61e47a831,101,109,742,661,16,85,134
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,95,122,333,887,41,42,78
a3cf3f05-d647-4112-8f5f-6ad667453e96,85,97,946,433,61,89,111
050e64c1-8cdd-4102-b703-125ff56652e1,110,95,976,931,55,35,111
816925f2-1a84-4f5e-8f68-9bb61e47a831,91,146,939,209,29,78,150
050e64c1-8cdd-4102-b703-125ff56652e1,59,93,154,66,33,63,105
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,86,78,804,567,28,80,65
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,115,102,263,961,67,1,143
a3cf3f05-d647-4112-8f5f-6ad667453e96,57,78,342,157,71,56,100
395e3f78-f527-434b-a285-8cb7d6c9859a,50,105,495,551,73,88,100
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,92,83,677,612,76,21,82
3c176379-742c-4534-91e4-addf71b44cee,86,95,754,58,46,99,79
cb9a5e24-f2d6-4aef-b519-34286e9753fb,87,98,161,19,44,3,87
395e3f78-f527-434b-a285-8cb7d6c9859a,98,98,95,848,51,10,158
8f27e002-d3e5-439f-a601-ea2a39f34ad8,91,57,763,102,12,64,90
395e3f78-f527-434b-a285-8cb7d6c9859a,89,98,199,492,95,8,46
3c176379-742c-4534-91e4-addf71b44cee,75,62,763,835,84,96,57
2f2edd26-2309-446f-a501-efd4ff95698c,50,85,757,391,2,16,84
2f2edd26-2309-446f-a501-efd4ff95698c,105,92,255,882,56,30,91
395e3f78-f527-434b-a285-8cb7d6c9859a,138,85,945,494,51,36,117
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,92,93,114,198,7,44,75
7865dc03-d371-4a17-88cc-7ba0103a1941,101,87,700,884,63,74,104
4a8b4a64-5dc3-4e33-a858-09a96518a389,91,90,836,425,58,21,103
2f2edd26-2309-446f-a501-efd4ff95698c,88,90,738,570,36,85,90
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,120,120,535,540,8,73,85
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,85,88,638,746,88,11,110
051d7ffb-14a6-4837-9c14-90c478d77c78,79,77,110,698,53,55,90
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,96,94,545,929,23,4,86
2f2edd26-2309-446f-a501-efd4ff95698c,80,104,450,271,35,56,98
cb9a5e24-f2d6-4aef-b519-34286e9753fb,63,107,526,449,11,79,96
7865dc03-d371-4a17-88cc-7ba0103a1941,70,77,618,264,89,69,51
a3cf3f05-d647-4112-8f5f-6ad667453e96,90,66,982,614,3,9,183
8f27e002-d3e5-439f-a601-ea2a39f34ad8,115,80,521,734,10,90,101
2f2edd26-2309-446f-a501-efd4ff95698c,90,95,222,76,43,75,84
d84e31f9-caaf-45ea-a800-9322f715d648,54,105,159,441,33,87,68
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,127,78,375,422,12,99,96
bda79ecd-904e-4928-8ce4-e5c53cc98110,83,95,589,193,16,21,82
8f27e002-d3e5-439f-a601-ea2a39f34ad8,90,97,653,444,41,16,85
8f27e002-d3e5-439f-a601-ea2a39f34ad8,92,87,229,512,38,44,80
051d7ffb-14a6-4837-9c14-90c478d77c78,77,63,61,726,41,42,115
7865dc03-d371-4a17-88cc-7ba0103a1941,92,153,223,254,88,23,84
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,95,90,711,289,79,55,153
d32a4b9b-ce56-4739-a066-fd1870f0db5e,50,90,414,127,70,78,85
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,70,84,842,415,52,76,102
050e64c1-8cdd-4102-b703-125ff56652e1,93,55,240,412,61,75,108
051d7ffb-14a6-4837-9c14-90c478d77c78,95,86,443,385,76,50,71
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,79,132,418,4,66,54,94
4a8b4a64-5dc3-4e33-a858-09a96518a389,110,102,382,162,54,89,53
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,110,85,44,462,88,76,76
cb9a5e24-f2d6-4aef-b519-34286e9753fb,52,85,756,286,54,88,80
968630e1-f235-4d48-a6a2-e14828e24ec5,96,85,440,911,33,19,118
3c176379-742c-4534-91e4-addf71b44cee,90,92,842,3,45,88,96
d84e31f9-caaf-45ea-a800-9322f715d648,176,61,186,562,39,50,95
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,140,92,232,746,39,64,75
4a8b4a64-5dc3-4e33-a858-09a96518a389,191,99,241,32,4,84,86
8f27e002-d3e5-439f-a601-ea2a39f34ad8,86,70,113,133,89,88,56
d84e31f9-caaf-45ea-a800-9322f715d648,91,86,735,832,64,5,84
968630e1-f235-4d48-a6a2-e14828e24ec5,120,90,731,187,41,25,85
cb9a5e24-f2d6-4aef-b519-34286e9753fb,118,150,992,515,75,6,98
3c176379-742c-4534-91e4-addf71b44cee,83,90,779,106,3,90,95
8f27e002-d3e5-439f-a601-ea2a39f34ad8,118,96,791,983,57,28,84
d32a4b9b-ce56-4739-a066-fd1870f0db5e,97,80,626,977,24,41,85
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,114,95,906,838,15,62,105
2f2edd26-2309-446f-a501-efd4ff95698c,87,75,397,737,65,92,173
bda79ecd-904e-4928-8ce4-e5c53cc98110,66,108,865,624,23,44,90
050e64c1-8cdd-4102-b703-125ff56652e1,100,99,784,318,4,32,100
816925f2-1a84-4f5e-8f68-9bb61e47a831,57,108,438,261,89,80,103
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,88,91,829,891,9,32,85
cb9a5e24-f2d6-4aef-b519-34286e9753fb,123,75,885,210,5,54,78
2f2edd26-2309-446f-a501-efd4ff95698c,74,121,329,912,26,65,66
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,87,105,439,786,88,34,140
cb9a5e24-f2d6-4aef-b519-34286e9753fb,80,110,948,268,23,28,155
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,78,129,803,595,83,50,120
816925f2-1a84-4f5e-8f68-9bb61e47a831,98,88,785,541,0,44,132
050e64c1-8cdd-4102-b703-125ff56652e1,154,106,324,503,39,33,90
816925f2-1a84-4f5e-8f68-9bb61e47a831,87,162,480,548,86,53,97
2f2edd26-2309-446f-a501-efd4ff95698c,104,84,399,810,94,19,100
395e3f78-f527-434b-a285-8cb7d6c9859a,108,82,380,386,1,4,74
3c176379-742c-4534-91e4-addf71b44cee,96,126,483,403,32,52,87
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,101,103,659,707,56,72,53
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,85,278,334,424,56,16,77
a3cf3f05-d647-4112-8f5f-6ad667453e96,67,99,938,801,98,55,88
2f2edd26-2309-446f-a501-efd4ff95698c,106,107,992,568,85,15,86
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,114,112,294,480,41,15,85
7865dc03-d371-4a17-88cc-7ba0103a1941,97,76,327,717,85,97,94
3c176379-742c-4534-91e4-addf71b44cee,100,101,199,109,42,13,92
d84e31f9-caaf-45ea-a800-9322f715d648,95,88,405,279,20,73,82
050e64c1-8cdd-4102-b703-125ff56652e1,87,91,145,264,24,32,96
cb9a5e24-f2d6-4aef-b519-34286e9753fb,94,81,175,843,49,82,85
8f27e002-d3e5-439f-a601-ea2a39f34ad8,77,92,694,396,28,35,87
d32a4b9b-ce56-4739-a066-fd1870f0db5e,90,84,686,294,27,81,64
8f27e002-d3e5-439f-a601-ea2a39f34ad8,80,98,36,700,22,65,68
8f27e002-d3e5-439f-a601-ea2a39f34ad8,106,94,520,941,28,53,91
a3cf3f05-d647-4112-8f5f-6ad667453e96,97,95,941,235,43,29,60
2f2edd26-2309-446f-a501-efd4ff95698c,75,90,147,163,25,62,100
3c176379-742c-4534-91e4-addf71b44cee,90,157,533,897,23,22,88
3c176379-742c-4534-91e4-addf71b44cee,103,91,868,505,77,68,108
395e3f78-f527-434b-a285-8cb7d6c9859a,95,98,859,665,17,75,80
cb9a5e24-f2d6-4aef-b519-34286e9753fb,106,91,446,948,63,9,83
050e64c1-8cdd-4102-b703-125ff56652e1,106,69,173,874,13,32,82
2f2edd26-2309-446f-a501-efd4ff95698c,98,86,687,768,75,35,93
7865dc03-d371-4a17-88cc-7ba0103a1941,57,86,328,518,26,41,103
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,103,89,868,617,66,4,93
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,60,108,516,92,85,93,92
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,76,178,707,900,72,70,56
816925f2-1a84-4f5e-8f68-9bb61e47a831,86,68,665,91,76,34,105
395e3f78-f527-434b-a285-8cb7d6c9859a,88,67,668,215,69,11,131
395e3f78-f527-434b-a285-8cb7d6c9859a,102,75,278,828,63,35,99
050e64c1-8cdd-4102-b703-125ff56652e1,86,88,861,760,89,56,105
4a8b4a64-5dc3-4e33-a858-09a96518a389,79,88,683,148,92,33,88
a3cf3f05-d647-4112-8f5f-6ad667453e96,94,111,240,243,74,78,87
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,82,83,109,64,47,65,100
050e64c1-8cdd-4102-b703-125ff56652e1,118,91,5,90,25,55,81
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,116,90,638,964,32,3,95
8f27e002-d3e5-439f-a601-ea2a39f34ad8,75,72,421,677,65,17,80
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,83,86,224,814,0,80,93
cb9a5e24-f2d6-4aef-b519-34286e9753fb,93,85,645,310,57,59,86
a3cf3f05-d647-4112-8f5f-6ad667453e96,90,88,996,732,51,57,75
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,97,92,184,793,23,94,62
8f27e002-d3e5-439f-a601-ea2a39f34ad8,80,102,127,257,72,13,85
bda79ecd-904e-4928-8ce4-e5c53cc98110,120,96,223,427,30,38,70
a3cf3f05-d647-4112-8f5f-6ad667453e96,85,90,104,587,34,62,100
d32a4b9b-ce56-4739-a066-fd1870f0db5e,94,54,509,985,47,62,93
3c176379-742c-4534-91e4-addf71b44cee,95,95,714,276,24,72,83
395e3f78-f527-434b-a285-8cb7d6c9859a,88,67,912,479,36,42,93
2f2edd26-2309-446f-a501-efd4ff95698c,89,90,768,338,10,79,97
cb9a5e24-f2d6-4aef-b519-34286e9753fb,56,82,947,783,99,42,105
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,108,80,753,864,39,54,94
3c176379-742c-4534-91e4-addf71b44cee,70,100,339,85,5,18,94
395e3f78-f527-434b-a285-8cb7d6c9859a,75,91,478,191,72,96,78
2f2edd26-2309-446f-a501-efd4ff95698c,82,68,294,52,19,54,102
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,86,87,593,804,32,48,75
8f27e002-d3e5-439f-a601-ea2a39f34ad8,55,90,602,378,48,61,104
8f27e002-d3e5-439f-a601-ea2a39f34ad8,107,95,745,114,99,47,97
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,96,99,247,848,46,22,82
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,104,85,396,281,82,53,80
4a8b4a64-5dc3-4e33-a858-09a96518a389,88,68,67,962,73,5,95
051d7ffb-14a6-4837-9c14-90c478d77c78,45,99,951,428,7,40,103
cb9a5e24-f2d6-4aef-b519-34286e9753fb,139,90,82,943,27,48,90
816925f2-1a84-4f5e-8f68-9bb61e47a831,100,96,710,705,65,79,93
395e3f78-f527-434b-a285-8cb7d6c9859a,93,85,554,764,19,19,106
bda79ecd-904e-4928-8ce4-e5c53cc98110,111,81,428,350,95,8,95
d84e31f9-caaf-45ea-a800-9322f715d648,60,136,627,318,15,89,97
050e64c1-8cdd-4102-b703-125ff56652e1,45,85,986,569,86,95,166
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,115,62,696,965,47,93,97
395e3f78-f527-434b-a285-8cb7d6c9859a,90,76,719,170,85,89,117
d32a4b9b-ce56-4739-a066-fd1870f0db5e,103,90,928,777,89,77,62
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,75,105,415,242,80,19,87
816925f2-1a84-4f5e-8f68-9bb61e47a831,501,127,600,632,60,99,80
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,106,115,501,317,47,27,85
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,82,82,62,936,55,64,69
3c176379-742c-4534-91e4-addf71b44cee,90,81,2,786,20,88,75
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,92,89,146,753,6,70,115
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,84,138,237,572,31,51,104
d32a4b9b-ce56-4739-a066-fd1870f0db5e,107,99,436,164,77,39,84
cb9a5e24-f2d6-4aef-b519-34286e9753fb,118,112,504,44,18,99,110
3c176379-742c-4534-91e4-addf71b44cee,105,70,775,537,36,87,90
bda79ecd-904e-4928-8ce4-e5c53cc98110,48,132,740,552,92,37,100
d84e31f9-caaf-45ea-a800-9322f715d648,110,98,852,909,75,42,110
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,83,155,2,947,18,3,92
